"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"4fccb20175d4557e0419c93d2e3f957a17247accc41d98c4b2b786ce293625f38c34d0d5755ae2e401eba4bce3b9e2d75ce590b95919ebd76df2b971d33d72ca",,"2025-01-28T14:54:00.000","20","STOP SIGN/FLASHER","UNKNOWN","CLEAR","DAYLIGHT","PEDALCYCLIST","ONE-WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-28T15:47:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","3201","N","HAMLIN AVE","1732",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","14","3","1","41.9392490541","-87.722149146","POINT (-87.722149145972 41.939249054098)"
"70281f4d3472f9ebe25777a7b69fc5fa9443789aec4319b72143e8fca4ce2101280e0314a39fb52994ddc8c95747dc63984d1377ce822adee2af221a7993283f",,"2025-01-28T14:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","UNKNOWN",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-28T16:45:00.000","IMPROPER OVERTAKING/PASSING","UNABLE TO DETERMINE","4200","S","CICERO AVE","814",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.8167293867","-87.7435367125","POINT (-87.743536712476 41.816729386747)"
"e3a50fb26ffff7d249cc03e545f6c86b82330c0d0827ffd87269ed17b101ce77c9a73333bfde1952ebe30f461eee78713cfcad1e520d4abfd1990b348ba04c99",,"2025-01-28T14:44:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","ALLEY",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-28T14:49:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","2017","W","JARVIS AVE","2424",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","14","3","1","42.0150181017","-87.6811998149","POINT (-87.681199814883 42.015018101733)"
"691c106359909911a7ba3a31aa54dc0b99f79e5ea1869a5c7fd239c9dfe30e4bfb165a8d0b6419f61098e0964c1736ca7ab83b5a84ecf6d785479525cdec7540",,"2025-01-28T14:42:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T15:55:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5741","S","SACRAMENTO AVE","824",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","3","1","41.7887464979","-87.6983950927","POINT (-87.698395092693 41.788746497904)"
"a685cb9e6201c2448eb7d9b7f5d2d44e2172029c97ca87052ef992923b449033b7d9b40a61a1a3a239c408ad6dc87df4d764c6a9ca08958f85ef6370ba7146f2",,"2025-01-28T14:40:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$500 OR LESS","2025-01-28T15:40:00.000","UNABLE TO DETERMINE","HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE)","1511","E","87TH ST","412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","3","1","41.7367760548","-87.5875493989","POINT (-87.587549398872 41.736776054767)"
"20875ab94d61c2e68c8c61e93e945ec9455c7e187b4c6735ba960e376c19a07d02506bb74582383825b363d3e9a7c0b4b376f59c04260c02a1a880839790895c",,"2025-01-28T14:30:00.000","25","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-29T15:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","506","W","35TH ST","915",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.8309509264","-87.6391167585","POINT (-87.639116758497 41.830950926434)"
"72d66835551a21f13a256144b719d79eefd38b96d0c12c421fb927013daef4bc22b13336330aedf04c24e36992006211b05cfd6aad8cc838209a05513224017b",,"2025-01-28T14:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T15:00:00.000","IMPROPER LANE USAGE","UNABLE TO DETERMINE","6248","S","YALE AVE","711",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","3","1","41.7802332267","-87.6319888412","POINT (-87.631988841186 41.780233226672)"
"9f1c1307384122b41406f96492303894c3889205cfe2cc970cd7a2c41eda2958eb1797691e4f4df7fb3969daafe80b4887ab44d6567fd927818e0f351c269483",,"2025-01-28T14:30:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","RAMP",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T15:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6300","S","YALE AVE","722",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.7799265177","-87.6319793256","POINT (-87.631979325574 41.779926517686)"
"7e386a8718acdf6bd75809749a4a9090c9deb39b79b8d5ceda12043d210f2d765b85dc6b2016ba7528173781173e574b018703d08aa470b0e7d544a8ba375b6c",,"2025-01-28T14:25:00.000","25","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-28T14:27:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","4200","W","51ST ST","815",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.8006003632","-87.728333492","POINT (-87.728333492031 41.800600363164)"
"cef6732e5cd7255aa901ea4b41c015ff90bdebc46fa424818216b7a1154568a25e053f03d2c528d7c688f645541ce1b4576ab3a35066ca3df3c0312b3ba2ddad",,"2025-01-28T14:22:00.000","10","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO SIDE","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2025-01-28T14:22:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6107","S","ARCHER AVE","811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.7943548532","-87.7705271521","POINT (-87.770527152113 41.794354853197)"
"20e21968c5f3896d0d0d717c3d080b6478e7c94f62c97360f7712a262aef0fa3f1afec64fd33bda5d67445e2efb47a284c9732ff5c3a4ef80cfe6c9f0acfddea",,"2025-01-28T14:20:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR TO FRONT","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-01-29T10:10:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2355","E","67TH ST","331",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.7734357917","-87.567783821","POINT (-87.567783821031 41.773435791733)"
"6ef127369ea943c5610719ee8a599caa72b2ee8ba4f1cacbd707bbc24f17c27c1f3bbd9829e245fe8d91dd1399325ea014dd934360dc5b6638ce239421039bbc",,"2025-01-28T14:15:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","TURNING","T-INTERSECTION",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH","Y",,,"$500 OR LESS","2025-01-28T15:44:00.000","IMPROPER TURNING/NO SIGNAL","IMPROPER TURNING/NO SIGNAL","5600","W","ROOSEVELT RD","1513",,,,,,,"2","NONINCAPACITATING INJURY","2","0","0","1","1","1","0","14","3","1","41.8657087433","-87.7643762375","POINT (-87.764376237475 41.865708743252)"
"89f11866fc73323fbd5665af4effa28120d9fe064af11af223bd482aadf9dabd153c008cef381387acf41f9bc11dc85123a2401e777daf6e7459d95def8e34f2",,"2025-01-28T14:15:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$500 OR LESS","2025-01-28T14:15:00.000","RELATED TO BUS STOP","FAILING TO REDUCE SPEED TO AVOID CRASH","1333","E","83RD ST","412",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","2","0","14","3","1","41.7440196811","-87.5916033984","POINT (-87.591603398427 41.744019681118)"
"eaeab0390252214bdbfea42797679529a6676ec07e281284c94af77cd815894058f0f238af3aceaf1f2c20afdc711223071c6a46fc694b12ce72485b19fadec5",,"2025-01-28T14:15:00.000","20","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-28T14:32:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2328","W","TAYLOR ST","1225",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","3","1","41.8691046239","-87.6848179345","POINT (-87.684817934466 41.869104623885)"
"875a43fc9bd8ee9070a5d68b226b6a9cd2335d5e3bcaa95e7145aa6e26fd3656f7c56c947c6f389a3de2fc7a36039a0aebbff464e3080aedc8f8dd30d775397c",,"2025-01-28T14:10:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T14:45:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","1450","W","NORTH AVE","1433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.9107802271","-87.6647785054","POINT (-87.664778505406 41.910780227097)"
"e2b359079852c54dc4f83df90f0cf55172af9819e1373657aaa00e2b1f885214067ecbdf1418fe6adecfe38b453755433217c4e89a6a5109d2f1b8c753a94273",,"2025-01-28T14:10:00.000","35","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T14:12:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","9348","S","STONY ISLAND AVE","413",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","3","1","41.7244627391","-87.5854853374","POINT (-87.58548533736 41.7244627391)"
"7ee7f3d6f7ecd35c8c15640bd77fe0d350386557b0e2979beebb8695dad2c0d78f90a9cd0a77e33af486009389ff80123337a944746d9673173ff477f3796b15",,"2025-01-28T14:06:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","DAYLIGHT","SIDESWIPE SAME DIRECTION","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-01-28T14:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6239","N","SHERIDAN RD","2433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.9957681308","-87.6554144767","POINT (-87.655414476706 41.995768130838)"
"ffe0066ba2da96a34f9040e1566e128e59656d21200b707ca3a76623a82aece43a6d4da1e7b7c8c77e30bb708517fdad8ca29c4b50f27267c1af506b538d64ba",,"2025-01-28T14:06:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-29T16:56:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","5306","S","CENTRAL AVE","811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","3","1","41.7961742454","-87.7625775298","POINT (-87.76257752983 41.796174245429)"
"66148122774d73f3056761f85e3cb10442df1b11b82a038ebad2486ea874653c0ccd03742d2edfacb9215a1f2f9d6a4feceabb696c8a4b8ce4d5cf6f5867d073",,"2025-01-28T14:05:00.000","30","OTHER","UNKNOWN","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","OTHER",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-28T14:12:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","947","W","LAWRENCE AVE","1914",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","14","3","1","41.9689873802","-87.6542707867","POINT (-87.654270786747 41.96898738016)"
"bfb81b8a67b2551229b29c5764b537df6b91302fb1dad30e256bae8986f499840a2f612cfe38b5baf4fe97151e9828f1a39afcacf6c70d1907d78f08cece6308",,"2025-01-28T14:05:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-28T15:10:00.000","FOLLOWING TOO CLOSELY","FAILING TO REDUCE SPEED TO AVOID CRASH","3900","S","ASHLAND AVE","924",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","3","1","41.823027657","-87.6657440311","POINT (-87.665744031095 41.82302765704)"
"182c25f79c22da91a78aff1f30c52232c9916f291e06361377634c16fc8e072b552d05b14915d69d1a739aeed4b182e12c7ac55b550913abea617862f1bf5817",,"2025-01-28T14:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-29T13:15:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","3935","S","ARCHER AVE","921",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.8220302749","-87.6910659554","POINT (-87.691065955426 41.822030274871)"
"32490acec7850a1bdb808c421e8639dad33b87a24b8b94fdc3dbf2bcb189df67ffa0bb690efaef43ce960119f381106a357a9adccc3ca13be0e894ca8faaef0e",,"2025-01-28T14:00:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-01-28T15:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5447","S","LARAMIE AVE","814",,,,"N",,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","14","3","1","41.793315969","-87.7523713988","POINT (-87.752371398842 41.793315968953)"
"906536df6918b8db2f02ae74111ccdc9f66d2167fbde1ce30acc9c777795a705df3ef38607f4dcde29d8aef0a3f9daaeeb75a2b838e0f882546569b4bcbe67cb",,"2025-01-28T14:00:00.000","30","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T14:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","5098","W","LAWRENCE AVE","1623",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","14","3","1","41.9680466296","-87.7549808566","POINT (-87.754980856586 41.968046629615)"
"bab9d646ce02e8d1b39c8afbc39cf7933bd68183389add89cd75b2f18cca47054cd5f525de1b11f3c4e07aeb5f987e86a80908c880f7b53b4b79cf3a1deca8bc",,"2025-01-28T14:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","REAR END","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T15:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2242","N","KOSTNER AVE","2522",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","14","3","1","41.9219867011","-87.736622916","POINT (-87.736622916015 41.921986701059)"
"374d9afbf43d98c0fba20ae12083f90303e91667200c3ad3ade938792970e8686e30ab7c4fd2c894249a02b9c6b36cffe8bf22d201ab4439bf1086453f374eca",,"2025-01-28T13:54:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-28T14:45:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","8600","S","KENTON AVE","834",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","3","1","41.7363445429","-87.7362000458","POINT (-87.736200045801 41.736344542939)"
"06ac69c08728f1cfd1f8683d414e9e38a3dd3be078cf60d11e19b9ce027eb5b73b03b6d9d5e8d7e3271b7f00a9f77ac9d497f0fe4304f0b3194a5be5843f0cda",,"2025-01-28T13:53:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-01-28T13:54:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","UNABLE TO DETERMINE","5749","W","CHICAGO AVE","1511",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","13","3","1","41.8946769045","-87.7699322206","POINT (-87.769932220616 41.89467690452)"
"0d9b832e9ad537d42c079d068d8419f6d8365303dc385cd5d9a4933b8c3170ad7578fc715d4b0976b0db7b1a941d50daab51fd7609827263b67c3002ab7e52c4",,"2025-01-28T13:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-01-28T15:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1000","W","NORTH AVE","1811",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","13","3","1","41.9109487626","-87.6531595513","POINT (-87.653159551272 41.910948762561)"
"82b64d4143b292d3fd9fa96a2378d4c4acb66b10c7a05a90e1283202fbe9251ad6a7ceedf25ffed8f5c1078b926df9326831474fdf85c248cf0dc1a92b449aa5",,"2025-01-28T13:50:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","FIXED OBJECT","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2025-01-28T14:06:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","6743","N","SAUGANASH AVE","1621",,,,,,,"1","REPORTED, NOT EVIDENT","1","0","0","0","1","0","0","13","3","1","42.0042279806","-87.7627113557","POINT (-87.762711355697 42.004227980639)"
"1a4f4e5b6c73b20e52f0c302d84110407a7d7332777bf2a281733088b0f363e53aa62b618c9bceb65727aedb5f2d726176f978db3f25d97e3178873c40148636",,"2025-01-28T13:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","SIDESWIPE SAME DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T15:25:00.000","NOT APPLICABLE","NOT APPLICABLE","4200","W","63RD ST","813",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","4","0","13","3","1","41.7787078627","-87.7277079901","POINT (-87.727707990149 41.778707862748)"
"e700a9584a266ffbe39fd580ec4783a78bae6fad28cc0e80664d1a78d0f487f4e992ed485bfd5dd0a875231f02ea87ec5fb7de5347c3fb028539482f08fb69c6",,"2025-01-28T13:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,"Y","Y","$501 - $1,500","2025-01-28T14:25:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","326","S","WELLS ST","122",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","13","3","1","41.877459033","-87.6338560441","POINT (-87.633856044085 41.877459033036)"
"72ce94a1c39141121ba1b799c2fc655694773391eeb766b6769369dbe17ce12c716b5c905ffe1915126d4e9b7e584d84ce10a6d6d536bfe339258e9f56ab49bf",,"2025-01-28T13:35:00.000","30","OTHER","OTHER","CLEAR","DAYLIGHT","PEDESTRIAN","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-28T13:59:00.000","NOT APPLICABLE","NOT APPLICABLE","535","N","MICHIGAN AVE","1834",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","13","3","1","41.8918970758","-87.6240162886","POINT (-87.624016288559 41.891897075755)"
"cc7db23770d8cdc99bfdee36235aeed00f5b76eb7917c609303c6ee2078377680df559b1790f344f2eab823b72f41976a7585d95409cd78261b487cafd8cfc2c",,"2025-01-28T13:34:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"INJURY AND / OR TOW DUE TO CRASH","Y",,,"$500 OR LESS","2025-01-28T13:36:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","11501","S","HALSTED ST","524",,,,,,,"2","REPORTED, NOT EVIDENT","2","0","0","0","2","1","0","13","3","1","41.6850295867","-87.6420045322","POINT (-87.642004532189 41.685029586669)"
"1079f12073cd2a3cfb3e00ea64c96c055b52fe75a16dc8dd16556845713061f9799c1d2e8cae8208aac7b81a471a2739101565e742a6bc2266fb9ca05b4d95e3",,"2025-01-28T13:31:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-28T13:31:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","DISREGARDING TRAFFIC SIGNALS","9900","S","HALSTED ST","2232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","7","0","13","3","1","41.7141188681","-87.6431454082","POINT (-87.643145408182 41.71411886809)"
"0fa6dae7ea605eb027225897477f0f2213d4e85e272e3429b3de73c0c538ce71775cdf283f33c2163374f2f7a76faafb835e16a42bc2b8cd697bed4866729814",,"2025-01-28T13:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T14:07:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","5501","S","CENTRAL AVE","813",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.7926452812","-87.7621532655","POINT (-87.762153265459 41.792645281195)"
"27fff3f194371f90c46cff6d30541b02a26779e259bb495b3899ca12f6b5c7ee7fa3514a439ddee8676439a4ae2877afc09dfa515d1b7c58f11ead873c0d9c57","Y","2025-01-28T13:30:00.000","40","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAYLIGHT","REAR END","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-28T14:00:00.000","DISTRACTION - FROM INSIDE VEHICLE","NOT APPLICABLE","299","S","LAKE SHORE DR NB","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","13","3","1","41.8784445153","-87.6170550926","POINT (-87.617055092582 41.878444515253)"
"e68a3a317982afcd402b30f5ed7d8fefe8a027b70745381a00f662ada71f4fa900ec5f8116c945955d47d0aed521c664d590d184d8dd2447de5b3c5782ea83c9",,"2025-01-28T13:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DAYLIGHT","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2025-01-28T13:35:00.000","IMPROPER TURNING/NO SIGNAL","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","4607","S","ST LAWRENCE AVE","221",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","13","3","1","41.8110607081","-87.6113488184","POINT (-87.611348818387 41.811060708092)"
